@relation MyRelation

@attribute car_spec {A}
@attribute prec1_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute prec2_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute suiv1_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute suiv2_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute suiv3_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute deb1 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute deb2 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute fin1 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute fin2 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute classe {pas_changement,remp_alif_t}

@data
A,h,b,-,-,-,b,w,h,A,pas_changement
A,w,m,-,-,-,y,s,w,A,pas_changement
A,q,l,-,-,-,t,l,q,A,pas_changement
A,h,H,-,-,-,r,w,h,A,pas_changement
A,l,m,-,-,-,E,m,l,A,pas_changement
A,w,n,-,-,-,n,t,w,A,pas_changement
A,h,A,-,-,-,m,E,h,A,pas_changement
A,n,l,-,-,-,l,y,n,A,pas_changement
A,n,y,-,-,-,l,y,n,A,pas_changement
A,l,E,-,-,-,f,E,l,A,pas_changement
A,w,n,-,-,-,>,E,w,A,pas_changement
A,n,w,-,-,-,y,H,n,A,pas_changement
A,n,d,-,-,-,t,q,n,A,pas_changement
A,n,t,-,-,-,m,S,n,A,pas_changement
A,n,>,-,-,-,>,n,n,A,pas_changement
A,w,l,-,-,-,y,E,w,A,pas_changement
A,n,A,-,-,-,m,E,n,A,pas_changement
A,h,d,-,-,-,D,d,h,A,pas_changement
A,k,H,-,-,-,H,k,k,A,pas_changement
A,w,m,-,-,-,n,x,w,A,pas_changement
A,y,l,-,-,-,E,l,y,A,pas_changement
A,n,m,-,-,-,y,l,n,A,pas_changement
A,w,t,-,-,-,m,A,w,A,pas_changement
A,w,m,-,-,-,t,d,w,A,pas_changement
A,n,m,-,-,-,x,d,n,A,pas_changement
A,n,w,-,-,-,k,w,n,A,pas_changement
A,n,l,-,-,-,E,m,n,A,pas_changement
A,h,w,-,-,-,n,k,h,A,pas_changement
A,h,l,-,-,-,m,H,h,A,pas_changement
A,w,f,-,-,-,n,x,w,A,pas_changement
A,w,y,-,-,-,A,n,w,A,pas_changement
A,h,s,-,-,-,r,A,h,A,pas_changement
A,w,f,-,-,-,n,A,w,A,pas_changement
A,w,E,-,-,-,n,d,w,A,pas_changement
A,w,y,-,-,-,A,n,w,A,pas_changement
A,l,v,-,-,-,m,v,l,A,pas_changement
A,w,T,-,-,-,y,H,w,A,pas_changement
A,w,m,-,-,-,n,x,w,A,pas_changement
A,h,l,-,-,-,>,j,h,A,pas_changement
A,m,f,-,-,-,k,y,m,A,pas_changement
A,n,l,-,-,-,t,n,n,A,pas_changement
A,n,t,-,-,-,y,s,n,A,pas_changement
A,w,A,-,-,-,y,b,w,A,pas_changement
A,w,j,-,-,-,y,t,w,A,pas_changement
A,n,b,-,-,-,w,A,n,A,pas_changement
A,w,T,-,-,-,n,l,w,A,pas_changement
A,w,m,-,-,-,A,n,w,A,pas_changement
A,*,<,-,-,-,w,<,*,A,pas_changement
A,h,y,-,-,-,y,d,h,A,pas_changement
A,h,D,-,-,-,l,b,h,A,pas_changement
A,w,m,-,-,-,A,E,w,A,pas_changement
A,E,y,-,-,-,j,m,E,A,pas_changement
A,w,q,-,-,-,t,f,w,A,pas_changement
A,w,r,-,-,-,A,*,w,A,pas_changement
A,n,A,-,-,-,<,x,n,A,pas_changement
A,r,k,-,-,-,$,k,r,A,pas_changement
A,n,t,-,-,-,d,E,n,A,pas_changement
A,w,*,-,-,-,y,A,w,A,pas_changement
A,w,b,-,-,-,H,b,w,A,pas_changement
A,n,k,-,-,-,k,n,n,A,pas_changement
A,w,b,-,-,-,n,t,w,A,pas_changement
A,w,A,-,-,-,x,*,w,A,pas_changement
A,w,A,-,-,-,y,l,w,A,pas_changement
A,w,l,-,-,-,y,t,w,A,pas_changement
A,n,y,-,-,-,m,s,n,A,pas_changement
A,w,E,-,-,-,t,d,w,A,pas_changement
A,h,t,-,-,-,b,S,h,A,pas_changement
A,h,j,-,-,-,t,w,h,A,pas_changement
A,w,l,-,-,-,y,q,w,A,pas_changement
A,w,l,-,-,-,y,b,w,A,pas_changement
A,w,b,-,-,-,t,H,w,A,pas_changement
A,w,r,-,-,-,t,s,w,A,pas_changement
A,w,m,-,-,-,n,t,w,A,pas_changement
A,n,b,-,-,-,m,T,n,A,pas_changement
A,w,$,-,-,-,n,t,w,A,pas_changement
A,n,k,-,-,-,y,m,n,A,pas_changement
A,n,k,-,-,-,y,t,n,A,pas_changement
A,h,t,-,-,-,r,y,h,A,pas_changement
A,h,q,-,-,-,H,q,h,A,pas_changement
A,h,l,-,-,-,>,S,h,A,pas_changement
A,k,y,-,-,-,A,l,k,A,pas_changement
A,w,A,-,-,-,n,s,w,A,pas_changement
A,n,y,-,-,-,t,j,n,A,pas_changement
A,h,T,-,-,-,$,r,h,A,pas_changement
A,d,b,-,-,-,y,b,d,A,pas_changement
A,w,n,-,-,-,y,k,w,A,pas_changement
A,h,l,-,-,-,d,E,h,A,pas_changement
A,*,A,-,-,-,m,A,*,A,pas_changement
A,E,d,-,-,-,d,E,E,A,pas_changement
A,n,t,-,-,-,b,y,n,A,pas_changement
A,w,E,-,-,-,n,j,w,A,pas_changement
A,w,t,-,-,-,m,A,w,A,pas_changement
A,m,y,-,-,-,f,y,m,A,pas_changement
A,w,E,-,-,-,A,j,w,A,pas_changement
A,w,l,-,-,-,E,m,w,A,pas_changement
A,w,f,-,-,-,n,x,w,A,pas_changement
A,w,H,-,-,-,y,m,w,A,pas_changement
A,y,'}',-,-,-,n,h,y,A,pas_changement
A,w,E,-,-,-,n,q,w,A,pas_changement
A,w,y,-,-,-,n,q,w,A,pas_changement
A,y,'}',-,-,-,q,D,y,A,pas_changement
A,h,d,-,-,-,w,H,h,A,pas_changement
A,w,r,-,-,-,n,s,w,A,pas_changement
A,h,w,-,-,-,n,E,h,A,pas_changement
A,m,A,-,-,-,>,w,m,A,pas_changement
A,n,w,-,-,-,z,A,n,A,pas_changement
A,w,A,-,-,-,j,A,w,A,pas_changement
A,n,y,-,-,-,y,j,n,A,pas_changement
A,w,s,-,-,-,f,r,w,A,pas_changement
A,m,f,-,-,-,f,m,m,A,pas_changement
A,k,y,-,-,-,>,m,k,A,pas_changement
A,w,A,-,-,-,n,t,w,A,pas_changement
A,w,j,-,-,-,y,j,w,A,pas_changement
A,n,l,-,-,-,y,q,n,A,pas_changement
A,n,l,-,-,-,E,m,n,A,pas_changement
A,n,y,-,-,-,b,d,n,A,pas_changement
A,h,w,-,-,-,n,d,h,A,pas_changement
A,r,b,-,-,-,b,r,r,A,pas_changement
A,n,l,-,-,-,b,A,n,A,pas_changement
A,h,n,-,-,-,d,y,h,A,pas_changement
A,h,t,-,-,-,l,g,h,A,pas_changement
A,h,m,-,-,-,n,Z,h,A,pas_changement
A,n,E,-,-,-,r,j,n,A,pas_changement
A,n,y,-,-,-,H,T,n,A,pas_changement
A,n,q,-,-,-,z,l,n,A,pas_changement
A,w,y,-,-,-,n,j,w,A,pas_changement
A,w,H,-,-,-,n,S,w,A,pas_changement
A,w,l,-,-,-,n,E,w,A,pas_changement
A,h,A,-,-,-,D,H,h,A,pas_changement
A,h,l,-,-,-,>,r,h,A,pas_changement
A,m,n,-,-,-,<,n,m,A,pas_changement
A,y,*,-,-,-,l,h,y,A,pas_changement
A,w,t,-,-,-,S,w,w,A,pas_changement
A,w,d,-,-,-,D,d,w,A,pas_changement
A,h,b,-,-,-,j,A,h,A,pas_changement
A,h,t,-,-,-,n,H,h,A,pas_changement
A,w,k,-,-,-,n,t,w,A,pas_changement
A,w,k,-,-,-,y,t,w,A,pas_changement
A,w,y,-,-,-,n,w,w,A,pas_changement
A,h,A,-,-,-,t,r,h,A,pas_changement
A,w,f,-,-,-,n,E,w,A,pas_changement
A,w,Z,-,-,-,n,H,w,A,pas_changement
A,h,l,-,-,-,n,d,h,A,pas_changement
A,h,l,-,-,-,j,b,h,A,pas_changement
A,n,m,-,-,-,H,k,n,A,pas_changement
A,w,m,-,-,-,n,t,w,A,pas_changement
A,n,w,-,-,-,y,z,n,A,pas_changement
A,w,E,-,-,-,y,r,w,A,pas_changement
A,n,H,-,-,-,r,w,n,A,pas_changement
A,w,d,-,-,-,y,r,w,A,pas_changement
A,h,H,-,-,-,t,S,h,A,pas_changement
A,h,w,-,-,-,n,w,h,A,pas_changement
A,n,y,-,-,-,y,d,n,A,pas_changement
A,w,l,-,-,-,y,q,w,A,pas_changement
A,n,y,-,-,-,y,z,n,A,pas_changement
A,n,l,-,-,-,y,q,n,A,pas_changement
A,w,m,-,-,-,y,n,w,A,pas_changement
A,h,s,-,-,-,l,r,h,A,pas_changement
A,n,l,-,-,-,H,A,n,A,pas_changement
A,n,E,-,-,-,m,w,n,A,pas_changement
A,w,m,-,-,-,n,s,w,A,pas_changement
A,w,m,-,-,-,n,l,w,A,pas_changement
A,E,b,-,-,-,T,b,E,A,pas_changement
A,w,z,-,-,-,n,r,w,A,pas_changement
A,n,y,-,-,-,H,b,n,A,pas_changement
A,n,d,-,-,-,b,b,n,A,pas_changement
A,y,H,-,-,-,t,H,y,A,pas_changement
A,n,t,-,-,-,s,A,n,A,pas_changement
A,n,f,-,-,-,D,y,n,A,pas_changement
A,n,y,-,-,-,b,y,n,A,pas_changement
A,h,d,-,-,-,E,q,h,A,pas_changement
A,h,l,-,-,-,x,l,h,A,pas_changement
A,y,s,-,-,-,s,y,y,A,pas_changement
A,h,s,-,-,-,b,n,h,A,pas_changement
A,d,b,-,-,-,n,b,d,A,pas_changement
A,n,l,-,-,-,z,m,n,A,pas_changement
A,n,f,-,-,-,m,w,n,A,pas_changement
A,h,y,-,-,-,b,y,h,A,pas_changement
A,h,b,-,-,-,b,h,h,A,pas_changement
A,h,b,-,-,-,>,n,h,A,pas_changement
A,h,y,-,-,-,b,y,h,A,pas_changement
A,y,m,-,-,-,y,w,y,A,pas_changement
A,w,l,-,-,-,n,t,w,A,pas_changement
A,n,b,-,-,-,T,l,n,A,pas_changement
A,h,t,-,-,-,x,d,h,A,pas_changement
A,w,r,-,-,-,n,m,w,A,pas_changement
A,w,&,-,-,-,n,t,w,A,pas_changement
A,m,k,-,-,-,k,m,m,A,pas_changement
A,h,l,-,-,-,n,r,h,A,pas_changement
A,w,h,-,-,-,y,t,w,A,pas_changement
A,h,t,-,-,-,A,n,h,A,pas_changement
A,h,y,-,-,-,y,E,h,A,pas_changement
A,h,l,-,-,-,n,q,h,A,pas_changement
A,m,A,-,-,-,A,H,m,A,pas_changement
A,n,m,-,-,-,q,d,n,A,pas_changement
A,n,l,-,-,-,y,f,n,A,pas_changement
A,m,'}',-,-,-,d,A,m,A,pas_changement
A,n,A,-,-,-,A,n,n,A,pas_changement
A,m,l,-,-,-,E,l,m,A,pas_changement
A,n,l,-,-,-,t,H,n,A,pas_changement
A,n,w,-,-,-,>,E,n,A,pas_changement
A,w,l,-,-,-,q,w,w,A,pas_changement
A,h,t,-,-,-,m,E,h,A,pas_changement
A,h,w,-,-,-,n,T,h,A,pas_changement
A,n,m,-,-,-,A,H,n,A,pas_changement
A,h,m,-,-,-,q,d,h,A,pas_changement
A,w,l,-,-,-,t,f,w,A,pas_changement
A,h,l,-,-,-,t,E,h,A,pas_changement
A,h,A,-,-,-,E,T,h,A,pas_changement
A,h,t,-,-,-,m,E,h,A,pas_changement
A,r,y,-,-,-,k,A,r,A,pas_changement
A,w,m,-,-,-,y,q,w,A,pas_changement
A,h,T,-,-,-,A,l,h,A,pas_changement
A,y,A,-,-,-,j,A,y,A,pas_changement
A,k,y,-,-,-,g,A,k,A,pas_changement
A,w,l,-,-,-,d,x,w,A,pas_changement
A,h,q,-,-,-,A,x,h,A,pas_changement
A,w,A,-,-,-,n,b,w,A,pas_changement
A,h,A,-,-,-,>,d,h,A,pas_changement
A,h,r,-,-,-,w,A,h,A,pas_changement
A,h,t,-,-,-,j,h,h,A,pas_changement
A,h,r,-,-,-,f,x,h,A,pas_changement
A,w,E,-,-,-,y,s,w,A,pas_changement
A,w,f,-,-,-,y,E,w,A,pas_changement
A,w,y,-,-,-,r,A,w,A,pas_changement
A,k,y,-,-,-,A,l,k,A,pas_changement
A,y,l,-,-,-,H,A,y,A,pas_changement
