@relation MyRelation

@attribute car_spec {h}
@attribute prec1_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute prec2_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute suiv1_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute suiv2_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute suiv3_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute deb1 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute deb2 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute fin1 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute fin2 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute classe {pas_changement,remp_h_t}

@data
h,r,k,-,-,-,t,*,r,h,pas_changement
h,D,r,-,-,-,t,E,D,h,pas_changement
h,t,y,-,-,-,m,S,t,h,pas_changement
h,s,f,-,-,-,n,f,s,h,pas_changement
h,n,A,-,-,-,A,n,n,h,pas_changement
h,f,y,-,-,-,t,w,f,h,pas_changement
h,r,v,-,-,-,A,v,r,h,pas_changement
h,n,<,-,-,-,<,n,n,h,pas_changement
h,w,r,-,-,-,y,E,w,h,pas_changement
h,E,A,-,-,-,m,t,E,h,pas_changement
h,l,k,-,-,-,A,l,l,h,pas_changement
h,w,m,-,-,-,y,x,w,h,pas_changement
h,A,q,-,-,-,t,l,A,h,pas_changement
h,k,*,-,-,-,h,*,k,h,pas_changement
h,A,n,-,-,-,m,E,A,h,pas_changement
h,t,f,-,-,-,$,f,t,h,pas_changement
h,w,l,-,-,-,E,m,w,h,pas_changement
h,A,q,-,-,-,y,l,A,h,pas_changement
h,t,l,-,-,-,E,A,t,h,pas_changement
h,n,A,-,-,-,l,A,n,h,pas_changement
h,k,A,-,-,-,h,*,k,h,pas_changement
h,t,w,-,-,-,m,w,t,h,pas_changement
h,A,E,-,-,-,m,E,A,h,pas_changement
h,-,-,*,A,-,h,*,*,A,pas_changement
h,t,A,-,-,-,m,$,t,h,pas_changement
h,l,v,-,-,-,y,m,l,h,pas_changement
h,t,j,-,-,-,z,w,t,h,pas_changement
h,b,-,-,-,-,b,h,b,h,pas_changement
h,w,f,-,-,-,n,E,w,h,pas_changement
h,l,A,-,-,-,l,<,l,h,pas_changement
h,b,t,-,-,-,A,l,b,h,pas_changement
h,E,m,-,-,-,m,E,E,h,pas_changement
h,y,l,-,-,-,l,y,y,h,pas_changement
h,q,b,-,-,-,b,s,q,h,pas_changement
h,f,d,-,-,-,H,d,f,h,pas_changement
h,l,z,-,-,-,m,n,l,h,pas_changement
h,t,A,-,-,-,w,f,t,h,pas_changement
h,l,y,-,-,-,b,t,l,h,pas_changement
h,b,t,-,-,-,m,$,b,h,pas_changement
h,d,k,-,-,-,>,k,d,h,pas_changement
h,'}',A,-,-,-,<,l,'}',h,pas_changement
h,t,y,-,-,-,h,w,t,h,pas_changement
h,t,q,-,-,-,m,l,t,h,pas_changement
h,n,>,-,-,-,b,>,n,h,pas_changement
h,*,h,-,-,-,l,h,*,h,pas_changement
h,l,A,-,-,-,q,A,l,h,pas_changement
h,k,A,-,-,-,h,A,k,h,pas_changement
h,w,t,-,-,-,q,l,w,h,pas_changement
h,E,A,-,-,-,s,m,E,h,pas_changement
h,t,d,-,-,-,<,f,t,h,pas_changement
h,A,b,-,-,-,b,A,A,h,pas_changement
h,E,m,-,-,-,s,m,E,h,pas_changement
h,y,*,-,-,-,h,A,y,h,pas_changement
h,b,A,-,-,-,j,w,b,h,pas_changement
h,n,A,-,-,-,l,s,n,h,pas_changement
h,q,A,-,-,-,l,r,q,h,pas_changement
h,n,>,-,-,-,$,>,n,h,pas_changement
h,f,A,-,-,-,l,<,f,h,pas_changement
h,t,T,-,-,-,l,s,t,h,pas_changement
h,n,y,-,-,-,w,y,n,h,pas_changement
h,w,r,-,-,-,b,y,w,h,pas_changement
h,y,l,-,-,-,x,l,y,h,pas_changement
h,q,H,-,-,-,H,q,q,h,pas_changement
h,t,d,-,-,-,A,f,t,h,pas_changement
h,m,w,-,-,-,l,y,m,h,pas_changement
h,t,l,-,-,-,q,l,t,h,pas_changement
h,n,w,-,-,-,k,w,n,h,pas_changement
h,m,w,-,-,-,h,*,m,h,pas_changement
h,w,f,-,-,-,y,E,w,h,pas_changement
h,b,$,-,-,-,A,l,b,h,pas_changement
h,n,A,-,-,-,A,E,n,h,pas_changement
h,t,j,-,-,-,m,E,t,h,pas_changement
h,y,b,-,-,-,A,l,y,h,pas_changement
h,w,l,-,-,-,q,A,w,h,pas_changement
h,d,r,-,-,-,m,w,d,h,pas_changement
h,l,t,-,-,-,q,t,l,h,pas_changement
h,y,A,-,-,-,A,y,y,h,pas_changement
h,y,b,-,-,-,$,b,y,h,pas_changement
h,A,n,-,-,-,E,m,A,h,pas_changement
h,y,<,-,-,-,<,y,y,h,pas_changement
h,H,w,-,-,-,r,w,H,h,pas_changement
h,r,m,-,-,-,E,m,r,h,pas_changement
h,A,w,-,-,-,A,y,A,h,pas_changement
h,m,A,-,-,-,b,t,m,h,pas_changement
h,l,A,-,-,-,k,m,l,h,pas_changement
h,l,j,-,-,-,>,j,l,h,pas_changement
h,r,b,-,-,-,n,E,r,h,pas_changement
h,y,>,-,-,-,>,y,y,h,pas_changement
h,w,l,-,-,-,w,S,w,h,pas_changement
h,t,A,-,-,-,H,s,t,h,pas_changement
h,T,w,-,-,-,D,g,T,h,pas_changement
h,y,*,-,-,-,h,*,y,h,pas_changement
h,t,m,-,-,-,k,l,t,h,pas_changement
h,y,z,-,-,-,n,z,y,h,pas_changement
h,l,l,-,-,-,b,A,l,h,pas_changement
h,m,H,-,-,-,y,r,m,h,pas_changement
h,l,h,-,-,-,>,h,l,h,pas_changement
h,A,j,-,-,-,A,l,A,h,pas_changement
h,A,j,-,-,-,A,l,A,h,pas_changement
h,A,n,-,-,-,q,b,A,h,pas_changement
h,A,w,-,-,-,l,w,A,h,pas_changement
h,n,>,-,-,-,w,>,n,h,pas_changement
h,b,A,-,-,-,A,n,b,h,pas_changement
h,f,r,-,-,-,t,S,f,h,pas_changement
h,b,x,-,-,-,A,n,b,h,pas_changement
h,m,A,-,-,-,n,Z,m,h,pas_changement
h,A,n,-,-,-,x,r,A,h,pas_changement
h,l,y,-,-,-,s,b,l,h,pas_changement
h,w,m,-,-,-,n,f,w,h,pas_changement
h,m,w,-,-,-,h,A,m,h,pas_changement
h,A,t,-,-,-,A,l,A,h,pas_changement
h,y,d,-,-,-,y,d,y,h,pas_changement
h,w,n,-,-,-,n,t,w,h,pas_changement
h,r,A,-,-,-,d,A,r,h,pas_changement
h,r,A,-,-,-,S,g,r,h,pas_changement
h,t,A,-,-,-,H,y,t,h,pas_changement
h,w,b,-,-,-,y,H,w,h,pas_changement
h,d,A,-,-,-,b,l,d,h,pas_changement
h,n,A,-,-,-,s,b,n,h,pas_changement
h,m,y,-,-,-,t,q,m,h,pas_changement
h,D,E,-,-,-,b,E,D,h,pas_changement
h,d,H,-,-,-,w,H,d,h,pas_changement
h,A,l,-,-,-,z,m,A,h,pas_changement
h,A,r,-,-,-,n,r,A,h,pas_changement
h,d,y,-,-,-,y,d,d,h,pas_changement
h,f,S,-,-,-,y,w,f,h,pas_changement
h,b,r,-,-,-,b,q,b,h,pas_changement
h,A,j,-,-,-,t,j,A,h,pas_changement
h,m,w,-,-,-,h,w,m,h,pas_changement
h,r,q,-,-,-,m,q,r,h,pas_changement
h,w,E,-,-,-,A,s,w,h,pas_changement
h,*,h,-,-,-,b,h,*,h,pas_changement
h,m,A,-,-,-,m,h,m,h,pas_changement
h,b,$,-,-,-,y,$,b,h,pas_changement
h,t,d,-,-,-,A,n,t,h,pas_changement
h,t,b,-,-,-,j,A,t,h,pas_changement
h,w,l,-,-,-,n,E,w,h,pas_changement
h,y,f,-,-,-,t,n,y,h,pas_changement
h,y,f,-,-,-,n,n,y,h,pas_changement
h,t,m,-,-,-,b,n,t,h,pas_changement
h,l,|,-,-,-,|,l,l,h,pas_changement
h,t,b,-,-,-,S,H,t,h,pas_changement
h,A,j,-,-,-,b,j,A,h,pas_changement
h,y,~,-,-,-,y,x,y,h,pas_changement
h,A,D,-,-,-,A,r,A,h,pas_changement
h,w,j,-,-,-,w,j,w,h,pas_changement
h,y,r,-,-,-,y,$,y,h,pas_changement
h,w,T,-,-,-,H,T,w,h,pas_changement
h,h,A,-,-,-,A,h,h,h,pas_changement
h,m,A,-,-,-,A,m,m,h,pas_changement
h,A,-,-,-,-,A,h,A,h,pas_changement
h,t,m,-,-,-,H,k,t,h,pas_changement
h,m,z,-,-,-,y,l,m,h,pas_changement
h,s,f,-,-,-,b,n,s,h,pas_changement
h,t,y,-,-,-,q,r,t,h,pas_changement
h,T,H,-,-,-,t,H,T,h,pas_changement
h,d,E,-,-,-,b,E,d,h,pas_changement
h,n,y,-,-,-,k,A,n,h,pas_changement
h,l,k,-,-,-,k,l,l,h,pas_changement
h,r,y,-,-,-,g,y,r,h,pas_changement
h,t,y,-,-,-,n,y,t,h,pas_changement
h,r,S,-,-,-,y,n,r,h,pas_changement
h,z,w,-,-,-,y,f,z,h,pas_changement
h,t,d,-,-,-,E,A,t,h,pas_changement
h,b,r,-,-,-,q,r,b,h,pas_changement
h,b,T,-,-,-,x,A,b,h,pas_changement
h,A,l,-,-,-,E,l,A,h,pas_changement
h,w,b,-,-,-,n,k,w,h,pas_changement
h,w,n,-,-,-,w,n,w,h,pas_changement
h,w,k,-,-,-,w,n,w,h,pas_changement
h,w,>,-,-,-,>,w,w,h,pas_changement
h,y,n,-,-,-,t,b,y,h,pas_changement
h,r,x,-,-,-,A,x,r,h,pas_changement
h,d,n,-,-,-,E,n,d,h,pas_changement
h,q,l,-,-,-,A,g,q,h,pas_changement
h,t,w,-,-,-,S,w,t,h,pas_changement
h,A,w,-,-,-,>,y,A,h,pas_changement
h,t,q,-,-,-,T,A,t,h,pas_changement
h,A,n,-,-,-,E,T,A,h,pas_changement
h,A,q,-,-,-,n,l,A,h,pas_changement
h,w,A,-,-,-,n,H,w,h,pas_changement
h,n,h,-,-,-,n,d,n,h,pas_changement
h,q,S,-,-,-,n,l,q,h,pas_changement
h,j,w,-,-,-,n,w,j,h,pas_changement
h,y,A,-,-,-,h,k,y,h,pas_changement
h,y,b,-,-,-,b,y,y,h,pas_changement
h,w,b,-,-,-,t,T,w,h,pas_changement
h,w,l,-,-,-,k,n,w,h,pas_changement
h,A,E,-,-,-,m,E,A,h,pas_changement
h,A,d,-,-,-,q,d,A,h,pas_changement
h,y,l,-,-,-,t,x,y,h,pas_changement
h,w,l,-,-,-,n,E,w,h,pas_changement
h,y,y,-,-,-,>,y,y,h,pas_changement
h,l,T,-,-,-,b,T,l,h,pas_changement
h,A,s,-,-,-,A,n,A,h,pas_changement
h,y,H,-,-,-,y,n,y,h,pas_changement
h,y,j,-,-,-,n,j,y,h,pas_changement
h,A,f,-,-,-,k,y,A,h,pas_changement
h,j,w,-,-,-,A,l,j,h,pas_changement
h,y,q,-,-,-,s,A,y,h,pas_changement
h,A,b,-,-,-,b,A,A,h,pas_changement
h,A,n,-,-,-,s,m,A,h,pas_changement
h,A,E,-,-,-,m,E,A,h,pas_changement
h,y,l,-,-,-,t,H,y,h,pas_changement
h,y,n,-,-,-,E,y,y,h,pas_changement
h,A,k,-,-,-,H,k,A,h,pas_changement
h,y,l,-,-,-,y,H,y,h,pas_changement
h,A,n,-,-,-,l,A,A,h,pas_changement
h,w,A,-,-,-,l,q,w,h,pas_changement
h,w,l,-,-,-,y,b,w,h,pas_changement
h,w,d,-,-,-,n,b,w,h,pas_changement
h,w,f,-,-,-,n,$,w,h,pas_changement
h,w,f,-,-,-,y,E,w,h,pas_changement
h,A,w,-,-,-,A,b,A,h,pas_changement
h,w,y,-,-,-,n,s,w,h,pas_changement
h,w,T,-,-,-,n,r,w,h,pas_changement
h,y,b,-,-,-,b,y,y,h,pas_changement
h,w,f,-,-,-,n,E,w,h,pas_changement
h,y,l,-,-,-,l,y,y,h,pas_changement
h,t,l,-,-,-,E,A,t,h,pas_changement
h,t,x,-,-,-,A,x,t,h,pas_changement
h,z,n,-,-,-,A,l,z,h,pas_changement
h,y,b,-,-,-,t,H,y,h,pas_changement
h,A,y,-,-,-,A,l,A,h,pas_changement
h,A,E,-,-,-,m,E,A,h,pas_changement
h,t,A,-,-,-,A,H,t,h,pas_changement
h,H,S,-,-,-,A,l,H,h,remp_h_t
h,y,H,-,-,-,A,l,y,h,remp_h_t
h,m,H,-,-,-,A,l,m,h,remp_h_t
h,m,w,-,-,-,A,l,m,h,remp_h_t
h,z,b,-,-,-,A,l,z,h,remp_h_t
h,A,y,-,-,-,A,l,A,h,remp_h_t
h,m,d,-,-,-,A,l,m,h,remp_h_t
h,y,A,-,-,-,A,l,y,h,remp_h_t
h,j,A,-,-,-,A,l,j,h,remp_h_t
h,f,q,-,-,-,A,l,f,h,remp_h_t
h,n,A,-,-,-,A,l,n,h,remp_h_t
h,m,k,-,-,-,A,l,m,h,remp_h_t
h,r,y,-,-,-,A,l,r,h,remp_h_t
h,k,r,-,-,-,A,l,k,h,remp_h_t
h,q,y,-,-,-,A,l,q,h,remp_h_t
h,f,y,-,-,-,A,l,f,h,remp_h_t
h,S,r,-,-,-,A,l,S,h,remp_h_t
h,m,l,-,-,-,A,l,m,h,remp_h_t
h,m,z,-,-,-,A,l,m,h,remp_h_t
h,E,A,-,-,-,A,l,E,h,remp_h_t
h,f,S,-,-,-,A,l,f,h,remp_h_t
h,H,l,-,-,-,A,l,H,h,remp_h_t
h,y,l,-,-,-,A,l,y,h,remp_h_t
h,n,A,-,-,-,A,l,n,h,remp_h_t
h,r,w,-,-,-,A,l,r,h,remp_h_t
h,y,E,-,-,-,A,l,y,h,remp_h_t
h,m,y,-,-,-,A,l,m,h,remp_h_t
h,y,H,-,-,-,A,l,y,h,remp_h_t
h,y,q,-,-,-,A,l,y,h,remp_h_t
h,s,A,-,-,-,A,l,s,h,remp_h_t
h,q,b,-,-,-,A,l,q,h,remp_h_t
h,r,y,-,-,-,A,l,r,h,remp_h_t
h,l,y,-,-,-,A,l,l,h,remp_h_t
h,m,w,-,-,-,A,l,m,h,remp_h_t
h,l,>,-,-,-,A,l,l,h,remp_h_t
h,g,l,-,-,-,A,l,g,h,remp_h_t
h,n,j,-,-,-,A,l,n,h,remp_h_t
h,q,f,-,-,-,A,l,q,h,remp_h_t
h,l,s,-,-,-,A,l,l,h,remp_h_t
h,T,x,-,-,-,A,l,T,h,remp_h_t
h,y,q,-,-,-,A,l,y,h,remp_h_t
h,S,A,-,-,-,A,l,S,h,remp_h_t
h,m,w,-,-,-,A,l,m,h,remp_h_t
h,j,A,-,-,-,A,l,j,h,remp_h_t
h,w,q,-,-,-,A,l,w,h,remp_h_t
h,l,y,-,-,-,A,l,l,h,remp_h_t
h,'}',y,-,-,-,A,l,'}',h,remp_h_t
h,E,j,-,-,-,A,l,E,h,remp_h_t
h,q,d,-,-,-,A,l,q,h,remp_h_t
h,r,d,-,-,-,A,l,r,h,remp_h_t
h,l,y,-,-,-,A,l,l,h,remp_h_t
h,r,w,-,-,-,A,l,r,h,remp_h_t
h,d,m,-,-,-,A,l,d,h,remp_h_t
h,y,A,-,-,-,A,l,y,h,remp_h_t
h,y,A,-,-,-,A,l,y,h,remp_h_t
h,h,b,-,-,-,A,l,h,h,remp_h_t
h,E,A,-,-,-,A,l,E,h,remp_h_t
h,r,A,-,-,-,A,l,r,h,remp_h_t
h,D,r,-,-,-,A,l,D,h,remp_h_t
h,H,f,-,-,-,A,l,H,h,remp_h_t
h,r,k,-,-,-,A,l,r,h,remp_h_t
h,y,b,-,-,-,A,l,y,h,remp_h_t
h,s,A,-,-,-,A,l,s,h,remp_h_t
h,E,w,-,-,-,A,l,E,h,remp_h_t
h,l,m,-,-,-,A,l,l,h,remp_h_t
h,'}',y,-,-,-,A,l,'}',h,remp_h_t
h,l,w,-,-,-,A,l,l,h,remp_h_t
h,H,A,-,-,-,A,l,H,h,remp_h_t
h,E,m,-,-,-,A,l,E,h,remp_h_t
h,r,d,-,-,-,A,l,r,h,remp_h_t
h,y,n,-,-,-,A,l,y,h,remp_h_t
h,d,n,-,-,-,A,l,d,h,remp_h_t
h,d,w,-,-,-,A,l,d,h,remp_h_t
h,y,n,-,-,-,A,l,y,h,remp_h_t
h,w,d,-,-,-,A,l,w,h,remp_h_t
h,T,l,-,-,-,A,l,T,h,remp_h_t
h,l,w,-,-,-,A,l,l,h,remp_h_t
h,b,s,-,-,-,A,l,b,h,remp_h_t
h,l,A,-,-,-,A,l,l,h,remp_h_t
h,T,l,-,-,-,A,l,T,h,remp_h_t
h,r,A,-,-,-,A,l,r,h,remp_h_t
h,q,y,-,-,-,A,l,q,h,remp_h_t
h,l,A,-,-,-,A,l,l,h,remp_h_t
h,l,A,-,-,-,A,l,l,h,remp_h_t
h,l,m,-,-,-,A,l,l,h,remp_h_t
h,A,l,-,-,-,A,l,A,h,remp_h_t
h,H,A,-,-,-,A,l,H,h,remp_h_t
h,y,A,-,-,-,A,l,y,h,remp_h_t
h,y,s,-,-,-,A,l,y,h,remp_h_t
h,y,r,-,-,-,A,l,y,h,remp_h_t
h,r,t,-,-,-,A,l,r,h,remp_h_t
h,E,q,-,-,-,A,l,E,h,remp_h_t
h,$,y,-,-,-,A,l,$,h,remp_h_t
h,m,E,-,-,-,A,l,m,h,remp_h_t
h,w,x,-,-,-,A,l,w,h,remp_h_t
h,d,H,-,-,-,A,l,d,h,remp_h_t
h,H,l,-,-,-,A,l,H,h,remp_h_t
h,w,E,-,-,-,A,l,w,h,remp_h_t
h,E,b,-,-,-,A,l,E,h,remp_h_t
h,r,m,-,-,-,A,l,r,h,remp_h_t
h,l,m,-,-,-,A,l,l,h,remp_h_t
h,j,y,-,-,-,A,l,j,h,remp_h_t
h,r,$,-,-,-,A,l,r,h,remp_h_t
h,A,n,-,-,-,A,l,A,h,remp_h_t
h,m,s,-,-,-,A,l,m,h,remp_h_t
h,l,y,-,-,-,A,l,l,h,remp_h_t
h,m,y,-,-,-,A,l,m,h,remp_h_t
h,y,s,-,-,-,A,l,y,h,remp_h_t
h,r,A,-,-,-,A,l,r,h,remp_h_t
h,r,y,-,-,-,A,l,r,h,remp_h_t
h,r,A,-,-,-,A,l,r,h,remp_h_t
h,j,w,-,-,-,A,l,j,h,remp_h_t
h,Z,H,-,-,-,A,l,Z,h,remp_h_t
h,m,h,-,-,-,A,l,m,h,remp_h_t
h,y,x,-,-,-,A,l,y,h,remp_h_t
h,l,m,-,-,-,A,l,l,h,remp_h_t
h,m,k,-,-,-,A,l,m,h,remp_h_t
h,l,A,-,-,-,A,l,l,h,remp_h_t
h,y,f,-,-,-,A,l,y,h,remp_h_t
h,y,f,-,-,-,A,l,y,h,remp_h_t
h,y,n,-,-,-,A,l,y,h,remp_h_t
h,y,b,-,-,-,A,l,y,h,remp_h_t
h,E,s,-,-,-,A,l,E,h,remp_h_t
h,q,v,-,-,-,A,l,q,h,remp_h_t
h,l,t,-,-,-,A,l,l,h,remp_h_t
h,s,m,-,-,-,A,l,s,h,remp_h_t
h,y,r,-,-,-,A,l,y,h,remp_h_t
h,m,A,-,-,-,A,l,m,h,remp_h_t
h,d,A,-,-,-,A,l,d,h,remp_h_t
h,f,w,-,-,-,A,l,f,h,remp_h_t
h,d,y,-,-,-,A,l,d,h,remp_h_t
h,$,A,-,-,-,A,l,$,h,remp_h_t
h,m,'}',-,-,-,A,l,m,h,remp_h_t
h,b,A,-,-,-,A,l,b,h,remp_h_t
h,k,r,-,-,-,A,l,k,h,remp_h_t
h,b,l,-,-,-,A,l,b,h,remp_h_t
h,y,A,-,-,-,A,l,y,h,remp_h_t
h,y,n,-,-,-,A,l,y,h,remp_h_t
h,y,E,-,-,-,A,l,y,h,remp_h_t
h,b,l,-,-,-,A,l,b,h,remp_h_t
h,*,m,-,-,-,A,l,*,h,remp_h_t
h,b,x,-,-,-,A,l,b,h,remp_h_t
h,r,y,-,-,-,A,l,r,h,remp_h_t
h,y,q,-,-,-,A,l,y,h,remp_h_t
h,y,l,-,-,-,A,l,y,h,remp_h_t
h,y,A,-,-,-,A,l,y,h,remp_h_t
h,f,'}',-,-,-,A,l,f,h,remp_h_t
h,D,h,-,-,-,A,l,D,h,remp_h_t
h,b,s,-,-,-,A,l,b,h,remp_h_t
h,q,A,-,-,-,A,l,q,h,remp_h_t
h,v,d,-,-,-,A,l,v,h,remp_h_t
h,b,r,-,-,-,A,l,b,h,remp_h_t
h,m,w,-,-,-,A,l,m,h,remp_h_t
h,H,l,-,-,-,A,l,H,h,remp_h_t
h,r,m,-,-,-,A,l,r,h,remp_h_t
h,y,l,-,-,-,A,l,y,h,remp_h_t
h,m,Z,-,-,-,A,l,m,h,remp_h_t
h,y,l,-,-,-,A,l,y,h,remp_h_t
h,y,m,-,-,-,A,l,y,h,remp_h_t
h,r,H,-,-,-,A,l,r,h,remp_h_t
h,S,A,-,-,-,A,l,S,h,remp_h_t
h,y,&,-,-,-,A,l,y,h,remp_h_t
h,H,A,-,-,-,A,l,H,h,remp_h_t
h,y,n,-,-,-,A,l,y,h,remp_h_t
h,y,r,-,-,-,A,l,y,h,remp_h_t
h,y,m,-,-,-,A,l,y,h,remp_h_t
h,l,z,-,-,-,A,l,l,h,remp_h_t
h,l,w,-,-,-,A,l,l,h,remp_h_t
h,y,b,-,-,-,A,l,y,h,remp_h_t
h,l,q,-,-,-,A,l,l,h,remp_h_t
h,E,j,-,-,-,A,l,E,h,remp_h_t
h,l,$,-,-,-,A,l,l,h,remp_h_t
h,b,r,-,-,-,A,l,b,h,remp_h_t
h,q,y,-,-,-,A,l,q,h,remp_h_t
h,y,l,-,-,-,A,l,y,h,remp_h_t
h,h,j,-,-,-,A,l,h,h,remp_h_t
h,m,d,-,-,-,A,l,m,h,remp_h_t
h,q,T,-,-,-,A,l,q,h,remp_h_t
h,m,y,-,-,-,A,l,m,h,remp_h_t
h,m,y,-,-,-,A,l,m,h,remp_h_t
h,m,l,-,-,-,A,l,m,h,remp_h_t
h,r,$,-,-,-,A,l,r,h,remp_h_t
