@relation MyRelation

@attribute car_spec {k}
@attribute prec1_spec {-,w}
@attribute prec2_spec {-,' '}
@attribute suiv1_spec {A,' ',l,-}
@attribute suiv2_spec {' ',A,l,m,x,S,t,y,E,r,$,q,f,j,H,d,w,n,b,s,Z,>,g,k,z,<,T,v,h,|,D,*,-}
@attribute suiv3_spec {A,l,' ',m,x,S,t,y,E,r,$,q,f,j,H,d,w,n,b,s,Z,>,g,k,z,<,T,v,h,|,D,*,'}',&,-}
@attribute deb1 {k,w,' '}
@attribute deb2 {A,' ',l,k,w}
@attribute fin1 {A,y,H,w,d,b,m,z,r,s,E,j,f,n,k,l,T,q,S,h,D,$,x,g,|,'}',v,t,Z,>,*}
@attribute fin2 {'\'',r,p,m,t,d,l,y,n,b,s,h,f,*,E,Z,x,q,j,T,H,$,Y,k,>,w,A,v,S,z,'}',D,g}
@attribute classe {supp_esp_supp_alif,supp_esp,supp_esp_supp_lam,supp_esp_supp_lam_supp_alif,supp_esp_ajout_alif,ajout_alif}

@data
k,-,-,A,' ',A,k,A,A,n,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,z,'\'',supp_esp_supp_alif
k,-,-,A,' ',A,k,A,m,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,h,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,z,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,m,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,b,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,s,m,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,E,b,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,f,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,j,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,f,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,s,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,n,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,'\'',supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,n,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,m,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,y,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,d,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,s,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,k,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,'\'',supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,'\'',supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,*,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,l,d,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,T,n,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,'\'',supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,f,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,q,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,f,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,T,n,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,s,m,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,S,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,m,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,z,y,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,h,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,d,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,m,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,m,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,D,E,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,E,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,'\'',supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,'\'',supp_esp_supp_alif
k,-,-,A,' ',A,k,A,H,Z,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,f,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,$,y,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,m,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,x,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,T,q,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,d,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,b,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,z,b,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,H,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,f,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,E,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,x,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,j,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,n,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,T,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,T,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,j,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,d,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,l,b,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,H,d,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,m,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,m,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,s,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,'\'',supp_esp_supp_alif
k,-,-,A,' ',A,k,A,q,f,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,s,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,m,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,E,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,m,n,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,k,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,s,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,d,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,q,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,d,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,n,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,l,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,m,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,d,d,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,H,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,q,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,k,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,l,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,s,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,z,n,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,d,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,n,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,T,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,q,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,n,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,E,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,g,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,n,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,n,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,q,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,l,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,m,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,z,q,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,d,h,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,b,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,$,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,T,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,k,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,E,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,f,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,S,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,n,Y,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,l,s,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,m,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,k,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,|,n,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,n,q,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,j,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,k,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,f,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,f,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,f,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,d,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,g,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,f,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,l,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,'\'',supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,n,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,'}',p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,E,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,q,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,d,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,E,d,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,T,q,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,$,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,'}',j,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,q,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,h,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,T,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,l,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,m,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,n,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,m,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,D,y,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,f,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,d,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,$,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,m,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,b,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,q,f,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,f,q,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,h,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,'\'',supp_esp_supp_alif
k,-,-,A,' ',A,k,A,E,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,f,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,d,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,D,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,b,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,H,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,H,d,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,'\'',supp_esp_supp_alif
k,-,-,A,' ',A,k,A,f,s,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,T,>,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,s,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,S,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,$,H,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,E,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,D,w,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,d,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,l,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,d,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,h,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,T,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,A,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,d,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,q,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,'}',p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,l,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,b,k,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,H,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,l,d,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,E,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,s,y,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,E,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,T,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,x,T,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,f,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,d,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,n,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,S,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,H,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,T,b,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,d,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,q,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,w,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,d,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,n,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,n,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,j,j,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,E,b,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,T,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,l,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,b,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,l,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,T,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,v,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,d,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,l,f,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,$,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,f,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,h,d,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,'\'',supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,k,s,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,q,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,S,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,b,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,l,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,'\'',supp_esp_supp_alif
k,-,-,A,' ',A,k,A,h,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,l,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,q,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,l,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,l,y,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,m,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,b,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,H,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,s,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,'\'',supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,v,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,S,b,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,E,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,m,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,t,b,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,$,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,j,b,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,b,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,b,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,m,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,d,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,H,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,s,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,k,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,k,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,E,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,l,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,n,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,j,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,t,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,s,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,d,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,m,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,n,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,m,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,s,y,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,H,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,m,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,l,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,'\'',supp_esp_supp_alif
k,-,-,A,' ',A,k,A,m,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,s,y,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,m,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,r,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,w,k,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,y,n,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,m,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,T,y,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,j,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,n,f,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,j,z,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,A,m,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,r,H,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,d,v,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,t,l,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,j,m,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,m,n,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,Z,p,supp_esp_supp_alif
k,-,-,A,' ',A,k,A,m,p,supp_esp_supp_alif
