@relation MyRelation

@attribute car_spec {m}
@attribute prec1_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute prec2_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute suiv1_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute suiv2_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute suiv3_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute deb1 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute deb2 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute fin1 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute fin2 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute classe {ajout_alif_ajout_esp,ajout_esp}

@data
m,-,-,$,k,y,m,$,A,$,ajout_alif_ajout_esp
m,-,-,$,k,$,m,$,k,$,ajout_alif_ajout_esp
m,-,-,$,k,t,m,$,t,$,ajout_alif_ajout_esp
m,-,-,n,T,f,m,n,f,$,ajout_alif_ajout_esp
m,-,-,t,T,f,m,t,f,$,ajout_alif_ajout_esp
m,-,-,y,T,f,m,y,f,$,ajout_alif_ajout_esp
m,-,-,T,f,y,m,T,t,$,ajout_alif_ajout_esp
m,-,-,T,f,y,m,T,A,$,ajout_alif_ajout_esp
m,-,-,T,f,$,m,T,f,$,ajout_alif_ajout_esp
m,-,-,T,f,t,m,T,t,$,ajout_alif_ajout_esp
m,-,-,n,l,z,m,n,z,$,ajout_alif_ajout_esp
m,-,-,t,l,z,m,t,z,$,ajout_alif_ajout_esp
m,-,-,y,l,z,m,y,z,$,ajout_alif_ajout_esp
m,-,-,l,z,y,m,l,t,$,ajout_alif_ajout_esp
m,-,-,l,z,y,m,l,A,$,ajout_alif_ajout_esp
m,-,-,l,z,$,m,l,z,$,ajout_alif_ajout_esp
m,-,-,l,z,t,m,l,t,$,ajout_alif_ajout_esp
m,-,-,n,D,r,m,n,r,$,ajout_alif_ajout_esp
m,-,-,t,D,r,m,t,r,$,ajout_alif_ajout_esp
m,-,-,y,D,r,m,y,r,$,ajout_alif_ajout_esp
m,-,-,y,t,D,m,y,r,$,ajout_alif_ajout_esp
m,-,-,t,t,D,m,t,r,$,ajout_alif_ajout_esp
m,-,-,D,r,y,m,D,t,$,ajout_alif_ajout_esp
m,-,-,D,r,y,m,D,A,$,ajout_alif_ajout_esp
m,-,-,D,r,$,m,D,r,$,ajout_alif_ajout_esp
m,-,-,D,r,t,m,D,t,$,ajout_alif_ajout_esp
m,-,-,t,D,r,m,t,t,$,ajout_alif_ajout_esp
m,-,-,n,d,q,m,n,q,$,ajout_alif_ajout_esp
m,-,-,t,d,q,m,t,q,$,ajout_alif_ajout_esp
m,-,-,y,d,q,m,y,q,$,ajout_alif_ajout_esp
m,-,-,y,t,d,m,y,q,$,ajout_alif_ajout_esp
m,-,-,t,t,d,m,t,q,$,ajout_alif_ajout_esp
m,-,-,d,q,y,m,d,t,$,ajout_alif_ajout_esp
m,-,-,d,q,y,m,d,A,$,ajout_alif_ajout_esp
m,-,-,d,q,$,m,d,q,$,ajout_alif_ajout_esp
m,-,-,d,q,t,m,d,t,$,ajout_alif_ajout_esp
m,-,-,t,d,q,m,t,t,$,ajout_alif_ajout_esp
m,-,-,n,$,q,m,n,q,$,ajout_alif_ajout_esp
m,-,-,t,$,q,m,t,q,$,ajout_alif_ajout_esp
m,-,-,y,$,q,m,y,q,$,ajout_alif_ajout_esp
m,-,-,y,t,$,m,y,q,$,ajout_alif_ajout_esp
m,-,-,t,t,$,m,t,q,$,ajout_alif_ajout_esp
m,-,-,$,q,y,m,$,t,$,ajout_alif_ajout_esp
m,-,-,$,q,y,m,$,A,$,ajout_alif_ajout_esp
m,-,-,$,q,$,m,$,q,$,ajout_alif_ajout_esp
m,-,-,$,q,t,m,$,t,$,ajout_alif_ajout_esp
m,-,-,t,$,q,m,t,t,$,ajout_alif_ajout_esp
m,-,-,n,q,S,m,n,S,$,ajout_alif_ajout_esp
m,-,-,t,q,S,m,t,S,$,ajout_alif_ajout_esp
m,-,-,y,q,S,m,y,S,$,ajout_alif_ajout_esp
m,-,-,y,t,q,m,y,S,$,ajout_alif_ajout_esp
m,-,-,t,t,q,m,t,S,$,ajout_alif_ajout_esp
m,-,-,q,S,y,m,q,t,$,ajout_alif_ajout_esp
m,-,-,q,S,y,m,q,A,$,ajout_alif_ajout_esp
m,-,-,q,S,$,m,q,S,$,ajout_alif_ajout_esp
m,-,-,q,S,t,m,q,t,$,ajout_alif_ajout_esp
m,-,-,t,q,S,m,t,t,$,ajout_alif_ajout_esp
m,-,-,n,r,$,m,n,$,$,ajout_alif_ajout_esp
m,-,-,t,r,$,m,t,$,$,ajout_alif_ajout_esp
m,-,-,y,r,$,m,y,$,$,ajout_alif_ajout_esp
m,-,-,y,t,r,m,y,$,$,ajout_alif_ajout_esp
m,-,-,t,t,r,m,t,$,$,ajout_alif_ajout_esp
m,-,-,r,$,y,m,r,t,$,ajout_alif_ajout_esp
m,-,-,r,$,y,m,r,A,$,ajout_alif_ajout_esp
m,-,-,r,$,$,m,r,$,$,ajout_alif_ajout_esp
m,-,-,r,$,t,m,r,t,$,ajout_alif_ajout_esp
m,-,-,t,r,$,m,t,t,$,ajout_alif_ajout_esp
m,-,-,n,f,k,m,n,k,$,ajout_alif_ajout_esp
m,-,-,t,f,k,m,t,k,$,ajout_alif_ajout_esp
m,-,-,y,f,k,m,y,k,$,ajout_alif_ajout_esp
m,-,-,y,t,f,m,y,k,$,ajout_alif_ajout_esp
m,-,-,t,t,f,m,t,k,$,ajout_alif_ajout_esp
m,-,-,f,k,y,m,f,t,$,ajout_alif_ajout_esp
m,-,-,f,k,y,m,f,A,$,ajout_alif_ajout_esp
m,-,-,f,k,$,m,f,k,$,ajout_alif_ajout_esp
m,-,-,f,k,t,m,f,t,$,ajout_alif_ajout_esp
m,-,-,t,f,k,m,t,t,$,ajout_alif_ajout_esp
m,-,-,n,m,S,m,n,S,$,ajout_alif_ajout_esp
m,-,-,t,m,S,m,t,S,$,ajout_alif_ajout_esp
m,-,-,y,m,S,m,y,S,$,ajout_alif_ajout_esp
m,-,-,y,t,m,m,y,S,$,ajout_alif_ajout_esp
m,-,-,t,t,m,m,t,S,$,ajout_alif_ajout_esp
m,-,-,m,S,y,m,m,t,$,ajout_alif_ajout_esp
m,-,-,m,S,y,m,m,A,$,ajout_alif_ajout_esp
m,-,-,m,S,$,m,m,S,$,ajout_alif_ajout_esp
m,-,-,m,S,t,m,m,t,$,ajout_alif_ajout_esp
m,-,-,t,m,S,m,t,t,$,ajout_alif_ajout_esp
m,-,-,n,S,b,m,n,b,$,ajout_alif_ajout_esp
m,-,-,t,S,b,m,t,b,$,ajout_alif_ajout_esp
m,-,-,y,S,b,m,y,b,$,ajout_alif_ajout_esp
m,-,-,y,t,S,m,y,b,$,ajout_alif_ajout_esp
m,-,-,t,t,S,m,t,b,$,ajout_alif_ajout_esp
m,-,-,S,b,y,m,S,t,$,ajout_alif_ajout_esp
m,-,-,S,b,y,m,S,A,$,ajout_alif_ajout_esp
m,-,-,S,b,$,m,S,b,$,ajout_alif_ajout_esp
m,-,-,S,b,t,m,S,t,$,ajout_alif_ajout_esp
m,-,-,t,S,b,m,t,t,$,ajout_alif_ajout_esp
m,-,-,n,H,T,m,n,T,$,ajout_alif_ajout_esp
m,-,-,t,H,T,m,t,T,$,ajout_alif_ajout_esp
m,-,-,y,H,T,m,y,T,$,ajout_alif_ajout_esp
m,-,-,y,t,H,m,y,T,$,ajout_alif_ajout_esp
m,-,-,t,t,H,m,t,T,$,ajout_alif_ajout_esp
m,-,-,H,T,y,m,H,t,$,ajout_alif_ajout_esp
m,-,-,H,T,y,m,H,A,$,ajout_alif_ajout_esp
m,-,-,H,T,$,m,H,T,$,ajout_alif_ajout_esp
m,-,-,H,T,t,m,H,t,$,ajout_alif_ajout_esp
m,-,-,t,H,T,m,t,t,$,ajout_alif_ajout_esp
m,-,-,n,$,w,m,n,f,$,ajout_alif_ajout_esp
m,-,-,t,$,w,m,t,f,$,ajout_alif_ajout_esp
m,-,-,y,$,w,m,y,f,$,ajout_alif_ajout_esp
m,-,-,y,t,$,m,y,f,$,ajout_alif_ajout_esp
m,-,-,t,t,$,m,t,f,$,ajout_alif_ajout_esp
m,-,-,$,f,t,m,$,t,$,ajout_alif_ajout_esp
m,-,-,$,f,n,m,$,A,$,ajout_alif_ajout_esp
m,-,-,$,A,f,m,$,f,$,ajout_alif_ajout_esp
m,-,-,$,A,f,m,$,t,$,ajout_alif_ajout_esp
m,-,-,t,$,A,m,t,f,$,ajout_alif_ajout_esp
m,-,-,t,$,A,m,t,t,$,ajout_alif_ajout_esp
m,-,-,$,w,f,m,$,f,$,ajout_alif_ajout_esp
m,-,-,n,s,w,m,n,q,$,ajout_alif_ajout_esp
m,-,-,t,s,w,m,t,q,$,ajout_alif_ajout_esp
m,-,-,y,s,w,m,y,q,$,ajout_alif_ajout_esp
m,-,-,y,t,s,m,y,q,$,ajout_alif_ajout_esp
m,-,-,t,t,s,m,t,q,$,ajout_alif_ajout_esp
m,-,-,s,q,t,m,s,t,$,ajout_alif_ajout_esp
m,-,-,s,q,n,m,s,A,$,ajout_alif_ajout_esp
m,-,-,s,A,q,m,s,q,$,ajout_alif_ajout_esp
m,-,-,s,A,q,m,s,t,$,ajout_alif_ajout_esp
m,-,-,t,s,A,m,t,q,$,ajout_alif_ajout_esp
m,-,-,t,s,A,m,t,t,$,ajout_alif_ajout_esp
m,-,-,s,w,q,m,s,q,$,ajout_alif_ajout_esp
m,-,-,n,E,w,m,n,m,$,ajout_alif_ajout_esp
m,-,-,t,E,w,m,t,m,$,ajout_alif_ajout_esp
m,-,-,y,E,w,m,y,m,$,ajout_alif_ajout_esp
m,-,-,y,t,E,m,y,m,$,ajout_alif_ajout_esp
m,-,-,t,t,E,m,t,m,$,ajout_alif_ajout_esp
m,-,-,E,m,t,m,E,t,$,ajout_alif_ajout_esp
m,-,-,E,m,n,m,E,A,$,ajout_alif_ajout_esp
m,-,-,E,A,m,m,E,m,$,ajout_alif_ajout_esp
m,-,-,E,A,m,m,E,t,$,ajout_alif_ajout_esp
m,-,-,t,E,A,m,t,m,$,ajout_alif_ajout_esp
m,-,-,t,E,A,m,t,t,$,ajout_alif_ajout_esp
m,-,-,E,w,m,m,E,m,$,ajout_alif_ajout_esp
m,-,-,n,q,w,m,n,l,$,ajout_alif_ajout_esp
m,-,-,t,q,w,m,t,l,$,ajout_alif_ajout_esp
m,-,-,y,q,w,m,y,l,$,ajout_alif_ajout_esp
m,-,-,y,t,q,m,y,l,$,ajout_alif_ajout_esp
m,-,-,t,t,q,m,t,l,$,ajout_alif_ajout_esp
m,-,-,q,l,t,m,q,t,$,ajout_alif_ajout_esp
m,-,-,q,l,n,m,q,A,$,ajout_alif_ajout_esp
m,-,-,q,A,l,m,q,l,$,ajout_alif_ajout_esp
m,-,-,q,A,l,m,q,t,$,ajout_alif_ajout_esp
m,-,-,t,q,A,m,t,l,$,ajout_alif_ajout_esp
m,-,-,t,q,A,m,t,t,$,ajout_alif_ajout_esp
m,-,-,q,w,l,m,q,l,$,ajout_alif_ajout_esp
m,-,-,n,q,w,m,n,m,$,ajout_alif_ajout_esp
m,-,-,t,q,w,m,t,m,$,ajout_alif_ajout_esp
m,-,-,y,q,w,m,y,m,$,ajout_alif_ajout_esp
m,-,-,y,t,q,m,y,m,$,ajout_alif_ajout_esp
m,-,-,t,t,q,m,t,m,$,ajout_alif_ajout_esp
m,-,-,q,m,t,m,q,t,$,ajout_alif_ajout_esp
m,-,-,q,m,n,m,q,A,$,ajout_alif_ajout_esp
m,-,-,q,A,m,m,q,m,$,ajout_alif_ajout_esp
m,-,-,q,A,m,m,q,t,$,ajout_alif_ajout_esp
m,-,-,t,q,A,m,t,m,$,ajout_alif_ajout_esp
m,-,-,t,q,A,m,t,t,$,ajout_alif_ajout_esp
m,-,-,q,w,m,m,q,m,$,ajout_alif_ajout_esp
m,-,-,n,s,w,m,n,m,$,ajout_alif_ajout_esp
m,-,-,t,s,w,m,t,m,$,ajout_alif_ajout_esp
m,-,-,y,s,w,m,y,m,$,ajout_alif_ajout_esp
m,-,-,y,t,s,m,y,m,$,ajout_alif_ajout_esp
m,-,-,t,t,s,m,t,m,$,ajout_alif_ajout_esp
m,-,-,s,m,t,m,s,t,$,ajout_alif_ajout_esp
m,-,-,s,m,n,m,s,A,$,ajout_alif_ajout_esp
m,-,-,s,A,m,m,s,m,$,ajout_alif_ajout_esp
m,-,-,s,A,m,m,s,t,$,ajout_alif_ajout_esp
m,-,-,t,s,A,m,t,m,$,ajout_alif_ajout_esp
m,-,-,t,s,A,m,t,t,$,ajout_alif_ajout_esp
m,-,-,s,w,m,m,s,m,$,ajout_alif_ajout_esp
m,-,-,n,x,w,m,n,n,$,ajout_alif_ajout_esp
m,-,-,t,x,w,m,t,n,$,ajout_alif_ajout_esp
m,-,-,y,x,w,m,y,n,$,ajout_alif_ajout_esp
m,-,-,y,t,x,m,y,n,$,ajout_alif_ajout_esp
m,-,-,t,t,x,m,t,n,$,ajout_alif_ajout_esp
m,-,-,x,n,t,m,x,t,$,ajout_alif_ajout_esp
m,-,-,x,n,n,m,x,A,$,ajout_alif_ajout_esp
m,-,-,x,A,n,m,x,n,$,ajout_alif_ajout_esp
m,-,-,x,A,n,m,x,t,$,ajout_alif_ajout_esp
m,-,-,t,x,A,m,t,n,$,ajout_alif_ajout_esp
m,-,-,t,x,A,m,t,t,$,ajout_alif_ajout_esp
m,-,-,x,w,n,m,x,n,$,ajout_alif_ajout_esp
m,-,-,n,*,w,m,n,q,$,ajout_alif_ajout_esp
m,-,-,t,*,w,m,t,q,$,ajout_alif_ajout_esp
m,-,-,y,*,w,m,y,q,$,ajout_alif_ajout_esp
m,-,-,y,t,*,m,y,q,$,ajout_alif_ajout_esp
m,-,-,t,t,*,m,t,q,$,ajout_alif_ajout_esp
m,-,-,*,q,t,m,*,t,$,ajout_alif_ajout_esp
m,-,-,*,q,n,m,*,A,$,ajout_alif_ajout_esp
m,-,-,*,A,q,m,*,q,$,ajout_alif_ajout_esp
m,-,-,*,A,q,m,*,t,$,ajout_alif_ajout_esp
m,-,-,t,*,A,m,t,q,$,ajout_alif_ajout_esp
m,-,-,t,*,A,m,t,t,$,ajout_alif_ajout_esp
m,-,-,*,w,q,m,*,q,$,ajout_alif_ajout_esp
m,-,-,n,q,w,m,n,d,$,ajout_alif_ajout_esp
m,-,-,t,q,w,m,t,d,$,ajout_alif_ajout_esp
m,-,-,y,q,w,m,y,d,$,ajout_alif_ajout_esp
m,-,-,y,t,q,m,y,d,$,ajout_alif_ajout_esp
m,-,-,t,t,q,m,t,d,$,ajout_alif_ajout_esp
m,-,-,q,d,t,m,q,t,$,ajout_alif_ajout_esp
m,-,-,q,d,n,m,q,A,$,ajout_alif_ajout_esp
m,-,-,q,A,d,m,q,d,$,ajout_alif_ajout_esp
m,-,-,q,A,d,m,q,t,$,ajout_alif_ajout_esp
m,-,-,t,q,A,m,t,d,$,ajout_alif_ajout_esp
m,-,-,t,q,A,m,t,t,$,ajout_alif_ajout_esp
m,-,-,q,w,d,m,q,d,$,ajout_alif_ajout_esp
m,-,-,y,d,w,m,y,r,$,ajout_alif_ajout_esp
m,-,-,t,d,w,m,t,r,$,ajout_alif_ajout_esp
m,-,-,d,A,r,m,d,r,$,ajout_alif_ajout_esp
m,-,-,d,A,r,m,d,t,$,ajout_alif_ajout_esp
m,-,-,n,*,w,m,n,b,$,ajout_alif_ajout_esp
m,-,-,y,*,w,m,y,b,$,ajout_alif_ajout_esp
m,-,-,t,*,w,m,t,b,$,ajout_alif_ajout_esp
m,-,-,*,A,b,m,*,b,$,ajout_alif_ajout_esp
m,-,-,*,A,b,m,*,t,$,ajout_alif_ajout_esp
m,-,-,y,f,w,m,y,H,$,ajout_alif_ajout_esp
m,-,-,t,f,w,m,t,H,$,ajout_alif_ajout_esp
m,-,-,f,A,H,m,f,H,$,ajout_alif_ajout_esp
m,-,-,f,A,H,m,f,t,$,ajout_alif_ajout_esp
m,-,-,n,r,j,m,n,E,$,ajout_alif_ajout_esp
m,-,-,t,r,j,m,t,E,$,ajout_alif_ajout_esp
m,-,-,y,r,j,m,y,E,$,ajout_alif_ajout_esp
m,-,-,r,j,E,m,r,t,$,ajout_alif_ajout_esp
m,-,-,r,j,E,m,r,A,$,ajout_alif_ajout_esp
m,-,-,r,j,E,m,r,E,$,ajout_alif_ajout_esp
m,-,-,>,r,j,m,>,E,$,ajout_alif_ajout_esp
m,-,-,n,h,b,m,n,T,$,ajout_alif_ajout_esp
m,-,-,t,h,b,m,t,T,$,ajout_alif_ajout_esp
m,-,-,y,h,b,m,y,T,$,ajout_alif_ajout_esp
m,-,-,h,b,T,m,h,t,$,ajout_alif_ajout_esp
m,-,-,h,b,T,m,h,A,$,ajout_alif_ajout_esp
m,-,-,h,b,T,m,h,T,$,ajout_alif_ajout_esp
m,-,-,>,h,b,m,>,T,$,ajout_alif_ajout_esp
m,-,-,n,H,r,m,n,S,$,ajout_alif_ajout_esp
m,-,-,t,H,r,m,t,S,$,ajout_alif_ajout_esp
m,-,-,y,H,r,m,y,S,$,ajout_alif_ajout_esp
m,-,-,H,r,S,m,H,t,$,ajout_alif_ajout_esp
m,-,-,H,r,S,m,H,A,$,ajout_alif_ajout_esp
m,-,-,H,r,S,m,H,S,$,ajout_alif_ajout_esp
m,-,-,>,H,r,m,>,S,$,ajout_alif_ajout_esp
m,-,-,n,E,r,m,n,f,$,ajout_alif_ajout_esp
m,-,-,t,E,r,m,t,f,$,ajout_alif_ajout_esp
m,-,-,y,E,r,m,y,f,$,ajout_alif_ajout_esp
m,-,-,E,r,f,m,E,t,$,ajout_alif_ajout_esp
m,-,-,E,r,f,m,E,A,$,ajout_alif_ajout_esp
m,-,-,E,r,f,m,E,f,$,ajout_alif_ajout_esp
m,-,-,>,E,r,m,>,f,$,ajout_alif_ajout_esp
m,-,-,n,H,D,m,n,r,$,ajout_alif_ajout_esp
m,-,-,t,H,D,m,t,r,$,ajout_alif_ajout_esp
m,-,-,y,H,D,m,y,r,$,ajout_alif_ajout_esp
m,-,-,H,D,r,m,H,t,$,ajout_alif_ajout_esp
m,-,-,H,D,r,m,H,A,$,ajout_alif_ajout_esp
m,-,-,H,D,r,m,H,r,$,ajout_alif_ajout_esp
m,-,-,>,H,D,m,>,r,$,ajout_alif_ajout_esp
m,-,-,n,h,r,m,n,b,$,ajout_alif_ajout_esp
m,-,-,t,h,r,m,t,b,$,ajout_alif_ajout_esp
m,-,-,y,h,r,m,y,b,$,ajout_alif_ajout_esp
m,-,-,h,r,b,m,h,t,$,ajout_alif_ajout_esp
m,-,-,h,r,b,m,h,A,$,ajout_alif_ajout_esp
m,-,-,h,r,b,m,h,b,$,ajout_alif_ajout_esp
m,-,-,>,h,r,m,>,b,$,ajout_alif_ajout_esp
m,-,-,n,q,n,m,n,E,$,ajout_alif_ajout_esp
m,-,-,t,q,n,m,t,E,$,ajout_alif_ajout_esp
m,-,-,y,q,n,m,y,E,$,ajout_alif_ajout_esp
m,-,-,q,n,E,m,q,t,$,ajout_alif_ajout_esp
m,-,-,q,n,E,m,q,A,$,ajout_alif_ajout_esp
m,-,-,q,n,E,m,q,E,$,ajout_alif_ajout_esp
m,-,-,>,q,n,m,>,E,$,ajout_alif_ajout_esp
m,-,-,n,E,v,m,n,r,$,ajout_alif_ajout_esp
m,-,-,t,E,v,m,t,r,$,ajout_alif_ajout_esp
m,-,-,y,E,v,m,y,r,$,ajout_alif_ajout_esp
m,-,-,E,v,r,m,E,t,$,ajout_alif_ajout_esp
m,-,-,E,v,r,m,E,A,$,ajout_alif_ajout_esp
m,-,-,E,v,r,m,E,r,$,ajout_alif_ajout_esp
m,-,-,>,E,v,m,>,r,$,ajout_alif_ajout_esp
m,-,-,n,k,f,m,n,r,$,ajout_alif_ajout_esp
m,-,-,t,k,f,m,t,r,$,ajout_alif_ajout_esp
m,-,-,y,k,f,m,y,r,$,ajout_alif_ajout_esp
m,-,-,k,f,r,m,k,t,$,ajout_alif_ajout_esp
m,-,-,k,f,r,m,k,A,$,ajout_alif_ajout_esp
m,-,-,k,f,r,m,k,r,$,ajout_alif_ajout_esp
m,-,-,>,k,f,m,>,r,$,ajout_alif_ajout_esp
m,-,-,n,q,E,m,n,d,$,ajout_alif_ajout_esp
m,-,-,t,q,E,m,t,d,$,ajout_alif_ajout_esp
m,-,-,y,q,E,m,y,d,$,ajout_alif_ajout_esp
m,-,-,q,E,d,m,q,t,$,ajout_alif_ajout_esp
m,-,-,q,E,d,m,q,A,$,ajout_alif_ajout_esp
m,-,-,q,E,d,m,q,d,$,ajout_alif_ajout_esp
m,-,-,>,q,E,m,>,d,$,ajout_alif_ajout_esp
m,-,-,n,r,D,m,n,E,$,ajout_alif_ajout_esp
m,-,-,t,r,D,m,t,E,$,ajout_alif_ajout_esp
m,-,-,y,r,D,m,y,E,$,ajout_alif_ajout_esp
m,-,-,y,t,r,m,y,E,$,ajout_alif_ajout_esp
m,-,-,t,t,r,m,t,E,$,ajout_alif_ajout_esp
m,-,-,r,D,E,m,r,t,$,ajout_alif_ajout_esp
m,-,-,r,D,E,m,r,A,$,ajout_alif_ajout_esp
m,-,-,r,D,E,m,r,E,$,ajout_alif_ajout_esp
m,-,-,t,r,D,m,t,t,$,ajout_alif_ajout_esp
m,-,-,>,r,D,m,>,E,$,ajout_alif_ajout_esp
m,-,-,n,E,t,m,n,q,$,ajout_alif_ajout_esp
m,-,-,t,E,t,m,t,q,$,ajout_alif_ajout_esp
m,-,-,y,E,t,m,y,q,$,ajout_alif_ajout_esp
m,-,-,y,t,E,m,y,q,$,ajout_alif_ajout_esp
m,-,-,t,t,E,m,t,q,$,ajout_alif_ajout_esp
m,-,-,E,t,q,m,E,t,$,ajout_alif_ajout_esp
m,-,-,E,t,q,m,E,A,$,ajout_alif_ajout_esp
m,-,-,E,t,q,m,E,q,$,ajout_alif_ajout_esp
