@relation MyRelation

@attribute car_spec {l}
@attribute prec1_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute prec2_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute suiv1_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute suiv2_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute suiv3_spec {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute deb1 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute deb2 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute fin1 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute fin2 {'\'',|,>,&,<,'}',A,b,p,t,v,j,H,x,d,*,r,z,s,$,c,S,D,T,Z,E,g,f,q,k,l,m,n,h,w,Y,y,F,N,K,a,u,i,~,o,'{',-,_}
@attribute classe {ajout_esp,ajout_esp_rempwh,rempwh}

@data
l,k,$,y,-,-,y,$,l,y,ajout_esp
l,A,w,y,-,-,y,$,l,y,ajout_esp
l,t,y,y,-,-,$,k,l,y,ajout_esp
l,A,n,y,-,-,$,k,l,y,ajout_esp
l,A,w,y,-,-,$,k,l,y,ajout_esp
l,k,$,y,-,-,$,k,l,y,ajout_esp
l,t,k,y,-,-,$,k,l,y,ajout_esp
l,A,w,y,-,-,$,k,l,y,ajout_esp
l,f,T,y,-,-,n,T,l,y,ajout_esp
l,A,w,y,-,-,n,T,l,y,ajout_esp
l,f,T,y,-,-,t,T,l,y,ajout_esp
l,A,w,y,-,-,t,T,l,y,ajout_esp
l,f,T,y,-,-,y,T,l,y,ajout_esp
l,A,w,y,-,-,y,T,l,y,ajout_esp
l,t,y,y,-,-,T,f,l,y,ajout_esp
l,A,n,y,-,-,T,f,l,y,ajout_esp
l,A,w,y,-,-,T,f,l,y,ajout_esp
l,f,T,y,-,-,T,f,l,y,ajout_esp
l,t,f,y,-,-,T,f,l,y,ajout_esp
l,A,w,y,-,-,T,f,l,y,ajout_esp
l,r,D,y,-,-,n,D,l,y,ajout_esp
l,A,w,y,-,-,n,D,l,y,ajout_esp
l,r,D,y,-,-,t,D,l,y,ajout_esp
l,A,w,y,-,-,t,D,l,y,ajout_esp
l,r,D,y,-,-,y,D,l,y,ajout_esp
l,A,w,y,-,-,y,D,l,y,ajout_esp
l,r,D,y,-,-,y,t,l,y,ajout_esp
l,r,D,y,-,-,t,t,l,y,ajout_esp
l,A,w,y,-,-,y,t,l,y,ajout_esp
l,t,y,y,-,-,D,r,l,y,ajout_esp
l,A,n,y,-,-,D,r,l,y,ajout_esp
l,A,w,y,-,-,D,r,l,y,ajout_esp
l,r,D,y,-,-,D,r,l,y,ajout_esp
l,t,r,y,-,-,D,r,l,y,ajout_esp
l,A,w,y,-,-,D,r,l,y,ajout_esp
l,t,r,y,-,-,t,D,l,y,ajout_esp
l,q,d,y,-,-,n,d,l,y,ajout_esp
l,A,w,y,-,-,n,d,l,y,ajout_esp
l,q,d,y,-,-,t,d,l,y,ajout_esp
l,A,w,y,-,-,t,d,l,y,ajout_esp
l,q,d,y,-,-,y,d,l,y,ajout_esp
l,A,w,y,-,-,y,d,l,y,ajout_esp
l,q,d,y,-,-,y,t,l,y,ajout_esp
l,q,d,y,-,-,t,t,l,y,ajout_esp
l,A,w,y,-,-,y,t,l,y,ajout_esp
l,t,y,y,-,-,d,q,l,y,ajout_esp
l,A,n,y,-,-,d,q,l,y,ajout_esp
l,A,w,y,-,-,d,q,l,y,ajout_esp
l,q,d,y,-,-,d,q,l,y,ajout_esp
l,t,q,y,-,-,d,q,l,y,ajout_esp
l,A,w,y,-,-,d,q,l,y,ajout_esp
l,t,q,y,-,-,t,d,l,y,ajout_esp
l,q,$,y,-,-,n,$,l,y,ajout_esp
l,A,w,y,-,-,n,$,l,y,ajout_esp
l,q,$,y,-,-,t,$,l,y,ajout_esp
l,A,w,y,-,-,t,$,l,y,ajout_esp
l,q,$,y,-,-,y,$,l,y,ajout_esp
l,A,w,y,-,-,y,$,l,y,ajout_esp
l,q,$,y,-,-,y,t,l,y,ajout_esp
l,q,$,y,-,-,t,t,l,y,ajout_esp
l,A,w,y,-,-,y,t,l,y,ajout_esp
l,t,y,y,-,-,$,q,l,y,ajout_esp
l,A,n,y,-,-,$,q,l,y,ajout_esp
l,A,w,y,-,-,$,q,l,y,ajout_esp
l,q,$,y,-,-,$,q,l,y,ajout_esp
l,t,q,y,-,-,$,q,l,y,ajout_esp
l,A,w,y,-,-,$,q,l,y,ajout_esp
l,t,q,y,-,-,t,$,l,y,ajout_esp
l,S,q,y,-,-,n,q,l,y,ajout_esp
l,A,w,y,-,-,n,q,l,y,ajout_esp
l,S,q,y,-,-,t,q,l,y,ajout_esp
l,A,w,y,-,-,t,q,l,y,ajout_esp
l,S,q,y,-,-,y,q,l,y,ajout_esp
l,A,w,y,-,-,y,q,l,y,ajout_esp
l,S,q,y,-,-,y,t,l,y,ajout_esp
l,S,q,y,-,-,t,t,l,y,ajout_esp
l,A,w,y,-,-,y,t,l,y,ajout_esp
l,t,y,y,-,-,q,S,l,y,ajout_esp
l,A,n,y,-,-,q,S,l,y,ajout_esp
l,A,w,y,-,-,q,S,l,y,ajout_esp
l,S,q,y,-,-,q,S,l,y,ajout_esp
l,t,S,y,-,-,q,S,l,y,ajout_esp
l,A,w,y,-,-,q,S,l,y,ajout_esp
l,t,S,y,-,-,t,q,l,y,ajout_esp
l,$,r,y,-,-,n,r,l,y,ajout_esp
l,A,w,y,-,-,n,r,l,y,ajout_esp
l,$,r,y,-,-,t,r,l,y,ajout_esp
l,A,w,y,-,-,t,r,l,y,ajout_esp
l,$,r,y,-,-,y,r,l,y,ajout_esp
l,A,w,y,-,-,y,r,l,y,ajout_esp
l,$,r,y,-,-,y,t,l,y,ajout_esp
l,$,r,y,-,-,t,t,l,y,ajout_esp
l,A,w,y,-,-,y,t,l,y,ajout_esp
l,t,y,y,-,-,r,$,l,y,ajout_esp
l,A,n,y,-,-,r,$,l,y,ajout_esp
l,A,w,y,-,-,r,$,l,y,ajout_esp
l,$,r,y,-,-,r,$,l,y,ajout_esp
l,t,$,y,-,-,r,$,l,y,ajout_esp
l,A,w,y,-,-,r,$,l,y,ajout_esp
l,t,$,y,-,-,t,r,l,y,ajout_esp
l,k,f,y,-,-,n,f,l,y,ajout_esp
l,A,w,y,-,-,n,f,l,y,ajout_esp
l,k,f,y,-,-,t,f,l,y,ajout_esp
l,A,w,y,-,-,t,f,l,y,ajout_esp
l,k,f,y,-,-,y,f,l,y,ajout_esp
l,A,w,y,-,-,y,f,l,y,ajout_esp
l,k,f,y,-,-,y,t,l,y,ajout_esp
l,k,f,y,-,-,t,t,l,y,ajout_esp
l,A,w,y,-,-,y,t,l,y,ajout_esp
l,t,y,y,-,-,f,k,l,y,ajout_esp
l,A,n,y,-,-,f,k,l,y,ajout_esp
l,A,w,y,-,-,f,k,l,y,ajout_esp
l,k,f,y,-,-,f,k,l,y,ajout_esp
l,t,k,y,-,-,f,k,l,y,ajout_esp
l,A,w,y,-,-,f,k,l,y,ajout_esp
l,t,k,y,-,-,t,f,l,y,ajout_esp
l,S,m,y,-,-,n,m,l,y,ajout_esp
l,A,w,y,-,-,n,m,l,y,ajout_esp
l,S,m,y,-,-,t,m,l,y,ajout_esp
l,A,w,y,-,-,t,m,l,y,ajout_esp
l,S,m,y,-,-,y,m,l,y,ajout_esp
l,A,w,y,-,-,y,m,l,y,ajout_esp
l,S,m,y,-,-,y,t,l,y,ajout_esp
l,S,m,y,-,-,t,t,l,y,ajout_esp
l,A,w,y,-,-,y,t,l,y,ajout_esp
l,t,y,y,-,-,m,S,l,y,ajout_esp
l,A,n,y,-,-,m,S,l,y,ajout_esp
l,A,w,y,-,-,m,S,l,y,ajout_esp
l,S,m,y,-,-,m,S,l,y,ajout_esp
l,t,S,y,-,-,m,S,l,y,ajout_esp
l,A,w,y,-,-,m,S,l,y,ajout_esp
l,t,S,y,-,-,t,m,l,y,ajout_esp
l,b,S,y,-,-,n,S,l,y,ajout_esp
l,A,w,y,-,-,n,S,l,y,ajout_esp
l,b,S,y,-,-,t,S,l,y,ajout_esp
l,A,w,y,-,-,t,S,l,y,ajout_esp
l,b,S,y,-,-,y,S,l,y,ajout_esp
l,A,w,y,-,-,y,S,l,y,ajout_esp
l,b,S,y,-,-,y,t,l,y,ajout_esp
l,b,S,y,-,-,t,t,l,y,ajout_esp
l,A,w,y,-,-,y,t,l,y,ajout_esp
l,t,y,y,-,-,S,b,l,y,ajout_esp
l,A,n,y,-,-,S,b,l,y,ajout_esp
l,A,w,y,-,-,S,b,l,y,ajout_esp
l,b,S,y,-,-,S,b,l,y,ajout_esp
l,t,b,y,-,-,S,b,l,y,ajout_esp
l,A,w,y,-,-,S,b,l,y,ajout_esp
l,t,b,y,-,-,t,S,l,y,ajout_esp
l,T,H,y,-,-,n,H,l,y,ajout_esp
l,A,w,y,-,-,n,H,l,y,ajout_esp
l,T,H,y,-,-,t,H,l,y,ajout_esp
l,A,w,y,-,-,t,H,l,y,ajout_esp
l,T,H,y,-,-,y,H,l,y,ajout_esp
l,A,w,y,-,-,y,H,l,y,ajout_esp
l,T,H,y,-,-,y,t,l,y,ajout_esp
l,T,H,y,-,-,t,t,l,y,ajout_esp
l,A,w,y,-,-,y,t,l,y,ajout_esp
l,t,y,y,-,-,H,T,l,y,ajout_esp
l,A,n,y,-,-,H,T,l,y,ajout_esp
l,A,w,y,-,-,H,T,l,y,ajout_esp
l,T,H,y,-,-,H,T,l,y,ajout_esp
l,t,T,y,-,-,H,T,l,y,ajout_esp
l,A,w,y,-,-,H,T,l,y,ajout_esp
l,t,T,y,-,-,t,H,l,y,ajout_esp
l,f,w,y,-,-,n,$,l,y,ajout_esp
l,A,w,y,-,-,n,$,l,y,ajout_esp
l,f,w,y,-,-,t,$,l,y,ajout_esp
l,A,w,y,-,-,t,$,l,y,ajout_esp
l,f,w,y,-,-,y,$,l,y,ajout_esp
l,A,w,y,-,-,y,$,l,y,ajout_esp
l,f,A,y,-,-,y,t,l,y,ajout_esp
l,f,A,y,-,-,t,t,l,y,ajout_esp
l,A,w,y,-,-,y,t,l,y,ajout_esp
l,t,f,y,-,-,$,f,l,y,ajout_esp
l,A,n,y,-,-,$,f,l,y,ajout_esp
l,A,w,y,-,-,$,f,l,y,ajout_esp
l,f,A,y,-,-,$,A,l,y,ajout_esp
l,t,f,y,-,-,$,A,l,y,ajout_esp
l,A,w,y,-,-,$,A,l,y,ajout_esp
l,f,A,y,-,-,t,$,l,y,ajout_esp
l,t,f,y,-,-,t,$,l,y,ajout_esp
l,A,w,y,-,-,t,$,l,y,ajout_esp
l,f,w,y,-,-,$,w,l,y,ajout_esp
l,A,w,y,-,-,$,w,l,y,ajout_esp
l,q,w,y,-,-,n,s,l,y,ajout_esp
l,A,w,y,-,-,n,s,l,y,ajout_esp
l,q,w,y,-,-,t,s,l,y,ajout_esp
l,A,w,y,-,-,t,s,l,y,ajout_esp
l,q,w,y,-,-,y,s,l,y,ajout_esp
l,A,w,y,-,-,y,s,l,y,ajout_esp
l,q,A,y,-,-,y,t,l,y,ajout_esp
l,q,A,y,-,-,t,t,l,y,ajout_esp
l,A,w,y,-,-,y,t,l,y,ajout_esp
l,t,q,y,-,-,s,q,l,y,ajout_esp
l,A,n,y,-,-,s,q,l,y,ajout_esp
l,A,w,y,-,-,s,q,l,y,ajout_esp
l,q,A,y,-,-,s,A,l,y,ajout_esp
l,t,q,y,-,-,s,A,l,y,ajout_esp
l,A,w,y,-,-,s,A,l,y,ajout_esp
l,q,A,y,-,-,t,s,l,y,ajout_esp
l,t,q,y,-,-,t,s,l,y,ajout_esp
l,A,w,y,-,-,t,s,l,y,ajout_esp
l,q,w,y,-,-,s,w,l,y,ajout_esp
l,A,w,y,-,-,s,w,l,y,ajout_esp
l,m,w,y,-,-,n,E,l,y,ajout_esp
l,A,w,y,-,-,n,E,l,y,ajout_esp
l,m,w,y,-,-,t,E,l,y,ajout_esp
l,A,w,y,-,-,t,E,l,y,ajout_esp
l,m,w,y,-,-,y,E,l,y,ajout_esp
l,A,w,y,-,-,y,E,l,y,ajout_esp
l,m,A,y,-,-,y,t,l,y,ajout_esp
l,m,A,y,-,-,t,t,l,y,ajout_esp
l,A,w,y,-,-,y,t,l,y,ajout_esp
l,t,m,y,-,-,E,m,l,y,ajout_esp
l,A,n,y,-,-,E,m,l,y,ajout_esp
l,A,w,y,-,-,E,m,l,y,ajout_esp
l,m,A,y,-,-,E,A,l,y,ajout_esp
l,t,m,y,-,-,E,A,l,y,ajout_esp
l,A,w,y,-,-,E,A,l,y,ajout_esp
l,m,A,y,-,-,t,E,l,y,ajout_esp
l,t,m,y,-,-,t,E,l,y,ajout_esp
l,A,w,y,-,-,t,E,l,y,ajout_esp
l,m,w,y,-,-,E,w,l,y,ajout_esp
l,A,w,y,-,-,E,w,l,y,ajout_esp
l,m,w,y,-,-,n,q,l,y,ajout_esp
l,A,w,y,-,-,n,q,l,y,ajout_esp
l,m,w,y,-,-,t,q,l,y,ajout_esp
l,m,w,y,-,-,y,q,l,y,ajout_esp
l,A,w,y,-,-,y,q,l,y,ajout_esp
l,m,A,y,-,-,y,t,l,y,ajout_esp
l,m,A,y,-,-,t,t,l,y,ajout_esp
l,A,w,y,-,-,y,t,l,y,ajout_esp
l,t,m,y,-,-,q,m,l,y,ajout_esp
l,A,n,y,-,-,q,m,l,y,ajout_esp
l,A,w,y,-,-,q,m,l,y,ajout_esp
l,m,A,y,-,-,q,A,l,y,ajout_esp
l,t,m,y,-,-,q,A,l,y,ajout_esp
l,A,w,y,-,-,q,A,l,y,ajout_esp
l,m,A,y,-,-,t,q,l,y,ajout_esp
l,t,m,y,-,-,t,q,l,y,ajout_esp
l,A,w,y,-,-,t,q,l,y,ajout_esp
l,m,w,y,-,-,q,w,l,y,ajout_esp
l,A,w,y,-,-,q,w,l,y,ajout_esp
l,m,w,y,-,-,n,s,l,y,ajout_esp
l,A,w,y,-,-,n,s,l,y,ajout_esp
l,m,w,y,-,-,t,s,l,y,ajout_esp
l,A,w,y,-,-,t,s,l,y,ajout_esp
l,m,w,y,-,-,y,s,l,y,ajout_esp
l,A,w,y,-,-,y,s,l,y,ajout_esp
l,m,A,y,-,-,y,t,l,y,ajout_esp
l,m,A,y,-,-,t,t,l,y,ajout_esp
l,A,w,y,-,-,y,t,l,y,ajout_esp
l,t,m,y,-,-,s,m,l,y,ajout_esp
l,A,n,y,-,-,s,m,l,y,ajout_esp
l,A,w,y,-,-,s,m,l,y,ajout_esp
l,m,A,y,-,-,s,A,l,y,ajout_esp
l,t,m,y,-,-,s,A,l,y,ajout_esp
l,A,w,y,-,-,s,A,l,y,ajout_esp
l,m,A,y,-,-,t,s,l,y,ajout_esp
l,t,m,y,-,-,t,s,l,y,ajout_esp
l,A,w,y,-,-,t,s,l,y,ajout_esp
l,m,w,y,-,-,s,w,l,y,ajout_esp
l,A,w,y,-,-,s,w,l,y,ajout_esp
l,n,w,y,-,-,n,x,l,y,ajout_esp
l,A,w,y,-,-,n,x,l,y,ajout_esp
l,n,w,y,-,-,t,x,l,y,ajout_esp
l,A,w,y,-,-,t,x,l,y,ajout_esp
l,n,w,y,-,-,y,x,l,y,ajout_esp
l,A,w,y,-,-,y,x,l,y,ajout_esp
l,n,A,y,-,-,y,t,l,y,ajout_esp
l,n,A,y,-,-,t,t,l,y,ajout_esp
l,A,w,y,-,-,y,t,l,y,ajout_esp
l,t,n,y,-,-,x,n,l,y,ajout_esp
l,A,n,y,-,-,x,n,l,y,ajout_esp
l,A,w,y,-,-,x,n,l,y,ajout_esp
l,n,A,y,-,-,x,A,l,y,ajout_esp
l,t,n,y,-,-,x,A,l,y,ajout_esp
l,A,w,y,-,-,x,A,l,y,ajout_esp
l,n,A,y,-,-,t,x,l,y,ajout_esp
l,t,n,y,-,-,t,x,l,y,ajout_esp
l,A,w,y,-,-,t,x,l,y,ajout_esp
l,n,w,y,-,-,x,w,l,y,ajout_esp
l,A,w,y,-,-,x,w,l,y,ajout_esp
l,q,w,y,-,-,n,*,l,y,ajout_esp
l,A,w,y,-,-,n,*,l,y,ajout_esp
l,q,w,y,-,-,t,*,l,y,ajout_esp
l,A,w,y,-,-,t,*,l,y,ajout_esp
l,q,w,y,-,-,y,*,l,y,ajout_esp
l,A,w,y,-,-,y,*,l,y,ajout_esp
l,q,A,y,-,-,y,t,l,y,ajout_esp
l,q,A,y,-,-,t,t,l,y,ajout_esp
l,A,w,y,-,-,y,t,l,y,ajout_esp
l,t,q,y,-,-,*,q,l,y,ajout_esp
l,A,n,y,-,-,*,q,l,y,ajout_esp
l,A,w,y,-,-,*,q,l,y,ajout_esp
l,q,A,y,-,-,*,A,l,y,ajout_esp
l,t,q,y,-,-,*,A,l,y,ajout_esp
l,A,w,y,-,-,*,A,l,y,ajout_esp
l,q,A,y,-,-,t,*,l,y,ajout_esp
l,t,q,y,-,-,t,*,l,y,ajout_esp
l,A,w,y,-,-,t,*,l,y,ajout_esp
l,q,w,y,-,-,*,w,l,y,ajout_esp
l,A,w,y,-,-,*,w,l,y,ajout_esp
l,d,w,y,-,-,n,q,l,y,ajout_esp
l,A,w,y,-,-,n,q,l,y,ajout_esp
l,d,w,y,-,-,t,q,l,y,ajout_esp
l,A,w,y,-,-,t,q,l,y,ajout_esp
l,d,w,y,-,-,y,q,l,y,ajout_esp
l,A,w,y,-,-,y,q,l,y,ajout_esp
l,d,A,y,-,-,y,t,l,y,ajout_esp
l,d,A,y,-,-,t,t,l,y,ajout_esp
l,A,w,y,-,-,y,t,l,y,ajout_esp
l,t,d,y,-,-,q,d,l,y,ajout_esp
l,A,n,y,-,-,q,d,l,y,ajout_esp
l,A,w,y,-,-,q,d,l,y,ajout_esp
l,d,A,y,-,-,q,A,l,y,ajout_esp
l,t,d,y,-,-,q,A,l,y,ajout_esp
l,A,w,y,-,-,q,A,l,y,ajout_esp
l,d,A,y,-,-,t,q,l,y,ajout_esp
l,t,d,y,-,-,t,q,l,y,ajout_esp
l,A,w,y,-,-,t,q,l,y,ajout_esp
l,d,w,y,-,-,q,w,l,y,ajout_esp
l,A,w,y,-,-,q,w,l,y,ajout_esp
l,r,w,y,-,-,y,d,l,y,ajout_esp
l,r,w,y,-,-,t,d,l,y,ajout_esp
l,A,w,y,-,-,y,d,l,y,ajout_esp
l,r,A,y,-,-,d,A,l,y,ajout_esp
l,t,r,y,-,-,d,A,l,y,ajout_esp
l,A,w,y,-,-,d,A,l,y,ajout_esp
l,b,w,y,-,-,n,*,l,y,ajout_esp
l,b,w,y,-,-,y,*,l,y,ajout_esp
l,b,w,y,-,-,t,*,l,y,ajout_esp
l,A,w,y,-,-,y,*,l,y,ajout_esp
l,b,A,y,-,-,*,A,l,y,ajout_esp
l,t,b,y,-,-,*,A,l,y,ajout_esp
l,A,w,y,-,-,*,A,l,y,ajout_esp
l,H,w,y,-,-,y,f,l,y,ajout_esp
l,H,w,y,-,-,t,f,l,y,ajout_esp
l,A,w,y,-,-,y,f,l,y,ajout_esp
l,H,A,y,-,-,f,A,l,y,ajout_esp
l,t,H,y,-,-,f,A,l,y,ajout_esp
l,A,w,y,-,-,f,A,l,y,ajout_esp
l,E,j,y,-,-,n,r,l,y,ajout_esp
l,A,w,y,-,-,n,r,l,y,ajout_esp
l,E,j,y,-,-,t,r,l,y,ajout_esp
l,A,w,y,-,-,t,r,l,y,ajout_esp
l,E,j,y,-,-,y,r,l,y,ajout_esp
l,A,w,y,-,-,y,r,l,y,ajout_esp
l,t,E,y,-,-,r,j,l,y,ajout_esp
l,A,n,y,-,-,r,j,l,y,ajout_esp
l,A,w,y,-,-,r,j,l,y,ajout_esp
l,E,j,y,-,-,r,j,l,y,ajout_esp
l,A,w,y,-,-,r,j,l,y,ajout_esp
l,E,j,y,-,-,>,r,l,y,ajout_esp
l,A,w,y,-,-,>,r,l,y,ajout_esp
l,T,b,y,-,-,n,h,l,y,ajout_esp
l,A,w,y,-,-,n,h,l,y,ajout_esp
l,T,b,y,-,-,t,h,l,y,ajout_esp
l,A,w,y,-,-,t,h,l,y,ajout_esp
l,T,b,y,-,-,y,h,l,y,ajout_esp
l,A,w,y,-,-,y,h,l,y,ajout_esp
l,t,T,y,-,-,h,b,l,y,ajout_esp
l,A,n,y,-,-,h,b,l,y,ajout_esp
l,A,w,y,-,-,h,b,l,y,ajout_esp
l,T,b,y,-,-,h,b,l,y,ajout_esp
l,A,w,y,-,-,h,b,l,y,ajout_esp
l,T,b,y,-,-,>,h,l,y,ajout_esp
l,A,w,y,-,-,>,h,l,y,ajout_esp
l,S,r,y,-,-,n,H,l,y,ajout_esp
l,A,w,y,-,-,n,H,l,y,ajout_esp
l,S,r,y,-,-,t,H,l,y,ajout_esp
l,A,w,y,-,-,t,H,l,y,ajout_esp
l,S,r,y,-,-,y,H,l,y,ajout_esp
l,A,w,y,-,-,y,H,l,y,ajout_esp
l,t,S,y,-,-,H,r,l,y,ajout_esp
l,A,n,y,-,-,H,r,l,y,ajout_esp
l,A,w,y,-,-,H,r,l,y,ajout_esp
l,S,r,y,-,-,H,r,l,y,ajout_esp
l,A,w,y,-,-,H,r,l,y,ajout_esp
l,S,r,y,-,-,>,H,l,y,ajout_esp
l,A,w,y,-,-,>,H,l,y,ajout_esp
l,f,r,y,-,-,n,E,l,y,ajout_esp
l,A,w,y,-,-,n,E,l,y,ajout_esp
l,f,r,y,-,-,t,E,l,y,ajout_esp
l,A,w,y,-,-,t,E,l,y,ajout_esp
l,f,r,y,-,-,y,E,l,y,ajout_esp
l,A,w,y,-,-,y,E,l,y,ajout_esp
l,t,f,y,-,-,E,r,l,y,ajout_esp
l,A,n,y,-,-,E,r,l,y,ajout_esp
l,A,w,y,-,-,E,r,l,y,ajout_esp
l,f,r,y,-,-,E,r,l,y,ajout_esp
l,A,w,y,-,-,E,r,l,y,ajout_esp
l,f,r,y,-,-,>,E,l,y,ajout_esp
l,A,w,y,-,-,>,E,l,y,ajout_esp
l,r,D,y,-,-,n,H,l,y,ajout_esp
l,A,w,y,-,-,n,H,l,y,ajout_esp
l,r,D,y,-,-,t,H,l,y,ajout_esp
l,A,w,y,-,-,t,H,l,y,ajout_esp
l,r,D,y,-,-,y,H,l,y,ajout_esp
